"data_base" "V1" "modalidade" "origem" "porte" "cliente" "carteira_ativa" "carteira_inadimplida_arrastada" "ativo_problematico" "a_vencer_ate_90_dias" "a_vencer_de_91_ate_360_dias" "a_vencer_de_361_ate_1080_dias" "a_vencer_de_1081_ate_1800_dias" "a_vencer_de_1801_ate_5400_dias" "a_vencer_acima_de_5400_dias" "Taxa_de_juros_Selic_acumulada_no_mes" "Selic_fixada.pelo_Copom" "IBC_Br_indice"
2012-06-30 108 "PF - Veículos" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 34540431826.4 1910867177.99 2546165634.71 4016520338.7 10534408494.44 16081305943.35 3081432384.06 6214735.62 797.46 0.64 8.5 142.28
2012-06-30 109 "PF - Veículos" "Sem destinação específica" "PF - Sem rendimento" "PF" 40333652619.2 1958309906.6 2631335012.15 4886921823.36 12689602750.32 18345836374.35 3511099840.61 5367925.32 1120.12 0.64 8.5 142.28
2012-06-30 110 "PJ - Capital de giro" "Sem destinação específica" "PJ - Grande" "PJ" 73661494831.31 670634902.32 2008009811.13 17075372012.28 22484599860.81 23180300920.37 7772720157.8 2482745474.83 44128132.36 0.64 8.5 142.28
2012-06-30 111 "PJ - Capital de giro" "Sem destinação específica" "PJ - Médio" "PJ" 119173325120.34 3062643043.23 6498499056.09 28136622918.84 43319644698.4 37184216938.99 6272418398.26 1637715905.58 1594934.3 0.64 8.5 142.28
2012-06-30 112 "PJ - Capital de giro" "Sem destinação específica" "PJ - Micro" "PJ" 33060276524.99 1543483317.46 2780073217.14 7206596451.07 10524374026.8 10564352792.85 2946128043.96 440604862.97 574.42 0.64 8.5 142.28
2012-06-30 113 "PJ - Capital de giro" "Sem destinação específica" "PJ - Pequeno" "PJ" 50225433861.63 2203772606.67 3850932237.25 9476307676.38 18551259722.94 17978504317.5 2181932580.39 138926660.84 107213.66 0.64 8.5 142.28
2012-06-30 114 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Grande" "PJ" 6984979668.08 48004400.49 123759051.67 4444215659.21 2319886473.97 124660428.86 11127341.18 67548.37 0 0.64 8.5 142.28
2012-06-30 115 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Médio" "PJ" 28545943178.07 846272584.42 1296680403.52 21743505253.17 5255900739.77 142338103.74 79726580.22 27099833.04 60999.05 0.64 8.5 142.28
2012-06-30 116 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Micro" "PJ" 7163781135.77 830447075.41 1124603328.77 4412223468.64 1613988265.17 25494611.76 12887094.62 869047.21 619976.11 0.64 8.5 142.28
2012-06-30 117 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Pequeno" "PJ" 11195683162.17 890939269.76 1229575694 7394736022.62 2368416832.89 107841836.65 64721425.52 14095056.43 303679.92 0.64 8.5 142.28
2012-06-30 118 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Grande" "PJ" 47771271957.87 197460663.41 486067332.22 14361014682.27 20181361976.91 3618579146.18 4132155952.98 5227978837.88 0 0.64 8.5 142.28
2012-06-30 119 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Médio" "PJ" 19870492417.16 145805777.8 415614770.17 6336764686.6 9746057166.44 2128236911.41 799167740.9 566479509.26 0 0.64 8.5 142.28
2012-06-30 120 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Micro" "PJ" 7241433483.26 49735771.78 130639547.77 2493917862.93 3046216097.29 1037691332.07 316826875.66 222366496 0 0.64 8.5 142.28
2012-06-30 121 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Pequeno" "PJ" 3424506779.26 18440960.56 40328386.69 1188581853.57 1710220939.28 257886585.99 202931171.98 20480530.31 12051473.28 0.64 8.5 142.28
2012-06-30 122 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Grande" "PJ" 278381138688.45 643067437.19 2704196642.75 18554829316.77 35702221696.02 68557274866.23 45900865919.83 95891412533.53 13382132105.49 0.64 8.5 142.28
2012-06-30 123 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Médio" "PJ" 74911615974.66 556369603.88 1662539303.7 7582572251.64 18996146133.32 29567330582.72 10300743495.82 7270613904.92 836893459.52 0.64 8.5 142.28
2012-06-30 124 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Micro" "PJ" 23575699642.66 246885886.64 456707871.34 2161473556.56 4767958362.1 7776144418.93 4307214638.97 3365306622.91 1055347596.9 0.64 8.5 142.28
2012-06-30 125 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Pequeno" "PJ" 35560960548.07 405399191.12 1103440607.07 3827308770.72 9435459603.07 15101157766.61 4880998997.14 1826987964.56 229692948.25 0.64 8.5 142.28
2012-06-30 126 "PJ - Habitacional" "Com destinação específica" "PJ - Grande" "PJ" 8526101810.05 5428119.5 12098449.33 599413761.12 2085247134.95 4419437530.46 636665091.32 742318370.9 10723157.32 0.64 8.5 142.28
2012-06-30 127 "PJ - Habitacional" "Com destinação específica" "PJ - Médio" "PJ" 9118723196.1 32827030.19 50196363.2 681906281.13 2699214303.03 3719923905.23 997285188.57 962482144.43 5900744.91 0.64 8.5 142.28
2012-06-30 128 "PJ - Habitacional" "Com destinação específica" "PJ - Micro" "PJ" 8309998288.69 3821559.16 10691635 184797682.3 1133212533.65 4162771858.26 1923234755.51 887443032.98 15963915.97 0.64 8.5 142.28
2012-06-30 129 "PJ - Habitacional" "Com destinação específica" "PJ - Pequeno" "PJ" 6480953713.49 20610739.46 32296662.69 465402633.38 1414971536.69 3670355752.4 514363397.11 389452300.04 14650846.87 0.64 8.5 142.28
2012-06-30 130 "PJ - Investimento" "Sem destinação específica" "PJ - Grande" "PJ" 37280671556.69 125257223.11 264243917.37 4513605969.25 5888541498.9 11163588637.68 9825631370.48 5741393122.33 103106412.26 0.64 8.5 142.28
2012-06-30 131 "PJ - Investimento" "Sem destinação específica" "PJ - Médio" "PJ" 29795517522.31 545168946.86 1292723704.16 5912605734.31 10615650701.22 9892319075.98 1681423658.23 1023519355.37 327949084.64 0.64 8.5 142.28
2012-06-30 132 "PJ - Investimento" "Sem destinação específica" "PJ - Micro" "PJ" 14811251765.59 436280143.09 724984671.69 1888255430.21 3564268894.88 4492950570.58 2725472989.25 1489054416.67 434076998.38 0.64 8.5 142.28
2012-06-30 133 "PJ - Investimento" "Sem destinação específica" "PJ - Pequeno" "PJ" 16885897550.63 792874189.14 1481863266.92 2918106408.4 5313819855.29 6723369067.47 1250027995.12 138669671.73 347090.71 0.64 8.5 142.28
2012-06-30 134 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Grande" "PJ" 13947828554.06 61537236.47 80588714.98 10053012429.54 3267704225.92 429746622.38 89556061.5 67991765.05 265440.93 0.64 8.5 142.28
2012-06-30 135 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Médio" "PJ" 22620296998.13 488997206.45 721664126.98 18133225731.63 2975989279.35 766634749.97 19243796.19 6107832.18 0 0.64 8.5 142.28
2012-06-30 136 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Micro" "PJ" 6090069369.32 118682420.77 194229902.95 4730897738.23 890806391.88 241611610.13 72653485.44 83500.73 0.03 0.64 8.5 142.28
2012-06-30 137 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Pequeno" "PJ" 15511008923.92 469781991.4 656903592.04 10883987190.17 3087833969.02 904868372.77 10252251.06 870778.94 0 0.64 8.5 142.28
2012-06-30 138 "PJ - Outros créditos" "Sem destinação específica" "PJ - Grande" "PJ" 28371908820.28 140003332.75 688218569.76 6498328152.15 11298334906.62 9146106139.48 1094517576.89 197235290.32 1144967.7 0.64 8.5 142.28
2012-06-30 139 "PJ - Outros créditos" "Sem destinação específica" "PJ - Médio" "PJ" 23475780997.9 2059105346.02 5045818861.97 7092689110.24 7268145794.62 5551288851.09 1734548795.06 507718319.41 7722395.07 0.64 8.5 142.28
2012-06-30 140 "PJ - Outros créditos" "Sem destinação específica" "PJ - Micro" "PJ" 12418208816.11 1714160512.68 3290339478.1 2001391771.69 4431534979.21 4288937038.03 715583683.43 184983375.11 54906.63 0.64 8.5 142.28
2012-06-30 141 "PJ - Outros créditos" "Sem destinação específica" "PJ - Pequeno" "PJ" 12723958217.77 2005384553.04 4163094855.65 3118118527.81 3107723336.51 3822257240.32 1161037368.29 175782895.66 3874911.04 0.64 8.5 142.28
2012-06-30 142 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Grande" "PJ" 13017438548.09 13588778.11 187683526.71 2859407188.28 5184121358.78 2392583371.72 1172803681.7 1381297863.28 0 0.64 8.5 142.28
2012-06-30 143 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Médio" "PJ" 11801794051.97 47440556.06 281191940.59 2887111283.15 4393401076.64 1786291483.37 577822598.24 2053714769.45 43646356.05 0.64 8.5 142.28
2012-06-30 144 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Micro" "PJ" 2642627795.62 14769171 121692810.74 670475712.14 648403386 338745565.08 186154501.66 791168075.86 0 0.64 8.5 142.28
2012-06-30 145 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Pequeno" "PJ" 4509734669.53 19655851.73 46912717.51 700553814.75 2068152723.79 1043678971.21 204939621.86 471204770.58 218764.2 0.64 8.5 142.28
2012-07-31 146 "PF - Cartão de crédito" "Com destinação específica" "PF - Sem rendimento" "PF" 11784.22 0 0 816.85 10648.41 318.96 0 0 0 0.68 8 147.46
2012-07-31 147 "PF - Cartão de crédito" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 12655074673.56 566725933.89 844920106.26 9846257652.46 1892995905.45 104838562.5 14149592.02 5761105.57 0 0.68 8 147.46
2012-07-31 148 "PF - Cartão de crédito" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 12810059144.02 1588602132.93 2128006470.83 7779313939.55 2916125288.17 58667873.88 1103268.5 377243.98 0 0.68 8 147.46
2012-07-31 149 "PF - Cartão de crédito" "Sem destinação específica" "PF - Indisponível" "PF" 147031.05 0 0 104412.54 40678.05 1940.46 0 0 0 0.68 8 147.46
2012-07-31 150 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 10828116511 1307132818 1746706766.24 6753404078.72 2306396116.4 92522016.01 3073339.6 956997.08 0 0.68 8 147.46
2012-07-31 151 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 12876680468.84 599510897.04 922548836.94 9663472300.23 2249205842.23 129578499.88 18546078.03 8300109.52 0 0.68 8 147.46
2012-07-31 152 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 7974297529.22 858256358.83 1157581395.2 5202345032.44 1568103755.75 88781050.68 4041486.88 1523995.85 0 0.68 8 147.46
2012-07-31 153 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 11035927781.5 1011762620.45 1386060847.37 7452144994.05 2117183349.14 122866431.29 7604253.41 2682758.77 0 0.68 8 147.46
2012-07-31 154 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 15149696470.12 1116182333.53 1570151476.02 10666540667.35 2791963728.98 180520371.15 19700032.2 7912710.32 0 0.68 8 147.46
2012-07-31 155 "PF - Cartão de crédito" "Sem destinação específica" "PF - Sem rendimento" "PF" 13281029572.96 1262122886.9 1781390916.11 8826139502.35 2605931795.34 141295803.75 1221693.56 331521.6 0 0.68 8 147.46
2012-07-31 156 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Sem rendimento" "PF" 8895765.61 8508.29 10932.01 1070861.22 2993978.84 4456517.74 359072.96 9094.12 0 0.68 8 147.46
2012-07-31 157 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 17821647880.55 275035563.25 578325246.35 1085539760.37 3082860481.78 6288791761.96 3987163016.57 3036336103.9 302.36 0.68 8 147.46
2012-07-31 158 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 22424029683.88 544592473.98 853081615.83 2002800961.77 5487386499.72 9981602569.82 3904643716.43 678047176.44 86017.67 0.68 8 147.46
2012-07-31 159 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Indisponível" "PF" 360002554.22 10405230.16 18707720.46 46534631.1 116925435.94 154435222 33476683.97 3378799.09 0 0.68 8 147.46
2012-07-31 160 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 20781608807.72 681065530.6 1117261463.26 1732993173.9 4755319772.54 8533182905.68 3910035614.79 1050394596.23 10470.31 0.68 8 147.46
2012-07-31 161 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 19517110117.48 311626139.23 694848035.13 1276270693.6 3566796831.6 7056986174.16 4319104604.15 2860604697.08 15895.83 0.68 8 147.46
2012-07-31 162 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 16005780270.38 437481718.51 766114746.74 1298830787.38 3555466439.23 6459292047.7 3197896385.01 973250725.73 9751.4 0.68 8 147.46
2012-07-31 163 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 26207521292.59 560674165.84 1033954937.73 2041001349.55 5645219543.5 10555329556.76 5482681720.8 1823067906.34 7058.49 0.68 8 147.46
2012-07-31 164 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 30146478254.59 534736593.4 1049083896.27 2178801839.89 6094530721.63 11785248965.21 6577941384.88 2867784229.42 20331.02 0.68 8 147.46
2012-07-31 165 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Sem rendimento" "PF" 19124420287.86 494870752.84 776667658.62 1828065836.71 5073128043.97 8616481535.58 3078791545.94 308120382.92 56189.43 0.68 8 147.46
2012-07-31 166 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 14163.65 0 14163.65 0 0 14163.65 0 0 0 0.68 8 147.46
2012-07-31 167 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 3046677.49 121925.56 245338.28 475374.83 980506.73 1059582.45 362072.58 0 0 0.68 8 147.46
2012-07-31 168 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 54492.94 1933.09 4270.32 15622.77 34674.43 2403.23 0 0 0 0.68 8 147.46
2012-07-31 169 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 17981.24 0 0 5630.01 12351.23 0 0 0 0 0.68 8 147.46
2012-07-31 170 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 82609.21 0 0 38574.54 40898.44 3135.16 0 0 0 0.68 8 147.46
2012-07-31 171 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 107834.87 2150.39 4106.2 29670.21 70441.27 4773.75 0 0 0 0.68 8 147.46
2012-07-31 172 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 85580.95 0 6805.42 34756.42 42343.82 1675.29 0 0 0 0.68 8 147.46
2012-07-31 173 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Sem rendimento" "PF" 47988797.48 827977.11 2922021.9 8775713.85 16665300.97 16019228.99 3624494.34 2096261.26 0 0.68 8 147.46
2012-07-31 174 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 18073880297.27 775041946.72 1507625059.95 2866267709.73 6081460828.17 6447462543.82 1512547355.98 547003609.48 593819.65 0.68 8 147.46
2012-07-31 175 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 5830219343.28 639484399.68 1038778766.21 947376786.14 1922510942.13 2055137920.32 346747758.57 60966642.09 288595.93 0.68 8 147.46
2012-07-31 176 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Indisponível" "PF" 11768159.27 2883794.43 4064252.25 1587118.74 2789432.39 3092445.13 114488.74 0 0 0.68 8 147.46
2012-07-31 177 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 6550351953.88 851913249.78 1305420049.93 1196949526.42 2157969289.42 2038724176.8 301572085.37 77933233.59 90814.01 0.68 8 147.46
2012-07-31 178 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 13799448556.62 869216968.2 1485132551.19 1646424460.17 3988362884.62 5475164779.73 1537580214.46 452730122.86 39873.54 0.68 8 147.46
2012-07-31 179 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 5852878167.46 621169528 992930527.28 993737874.64 1881011195.11 1964928567.83 366231655.62 80404975.49 5969.87 0.68 8 147.46
2012-07-31 180 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 9942709817.74 816030898.21 1410157100.18 1525287826.52 3129735941.46 3554547602.8 822745190.98 179841859.64 95428.72 0.68 8 147.46
2012-07-31 181 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 16324084724.24 1286611180.49 2193481163.96 2038016771.3 4756795322.71 6253242570.99 1735537757.87 455020811.3 24533.14 0.68 8 147.46
2012-07-31 182 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Sem rendimento" "PF" 7146966592.91 544504109.36 1024640727.1 1473230844.63 2568601045.82 2250040270.33 374364868.03 74892106.5 269035.96 0.68 8 147.46
2012-07-31 183 "PF - Habitacional" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 38661266120.85 327767033.63 1152659519.05 1357273893.51 3625653387.9 9228293402.07 8141125879.48 12507228482.05 3747418560.88 0.68 8 147.46
2012-07-31 184 "PF - Habitacional" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 9476130297.82 104500098.58 249390048.72 239253531.88 631286687.23 1550126905.53 1371071302.69 3486243714.4 2170793275.21 0.68 8 147.46
2012-07-31 185 "PF - Habitacional" "Com destinação específica" "PF - Indisponível" "PF" 736797888.78 42544457.23 99567165.08 32811409.77 83982089.39 214089137.52 83688898.13 277816346.94 32084826.37 0.68 8 147.46
2012-07-31 186 "PF - Habitacional" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 16409381959.37 285304569.95 948632776.23 497562923.23 1367180494.56 3525123428.57 3285834216.9 6907307818.03 782983639.17 0.68 8 147.46
2012-07-31 187 "PF - Habitacional" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 39838546040.65 376556645.33 1832394211.03 1444900897.19 3866596048.84 9970134555.07 9260665224.42 12645205574.75 2585968054.84 0.68 8 147.46
2012-07-31 188 "PF - Habitacional" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 27844775249.06 437725489.22 1800355573.05 785852705.9 2128576307.12 5588564621.34 5386457660.22 12514082920.05 1380276458.27 0.68 8 147.46
2012-07-31 189 "PF - Habitacional" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 34265072761.91 472495125.58 2451194913.48 1055972697.38 2840176618.34 7429997147.59 7149889917.52 14164745394.42 1551272705.99 0.68 8 147.46
2012-07-31 190 "PF - Habitacional" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 39819270395.41 522654233.7 2688586521.04 1453558497.12 3900424374.4 10098085257.52 9524698369.62 13003309068.02 1750817250.29 0.68 8 147.46
2012-07-31 191 "PF - Habitacional" "Com destinação específica" "PF - Sem rendimento" "PF" 954040154.12 36103042.28 72006325.58 45630946.76 85218724.48 184236250.72 129743506.78 349130059.14 152688114.98 0.68 8 147.46
